txn_id,txn_date,txn_time,from_account,from_name,to_account,to_name,amount_inr,txn_type,channel,sub_network,flag,notes
TXN-CYH-12417,External_Victim,A1545,2051240.35,INR,2025-07-22T03:02:16,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12418,External_Victim,A1545,2051240.35,INR,2025-09-26T07:07:12,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12419,External_Victim,A1545,2051240.35,INR,2025-08-27T19:05:56,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12420,External_Victim,A1545,2051240.35,INR,2025-08-14T06:10:23,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12421,A1545,A1008,9743391.66,INR,2025-11-08T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12422,External_Victim,A1546,2497031.93,INR,2025-06-28T00:04:34,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12423,External_Victim,A1546,2497031.93,INR,2025-10-22T20:57:25,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12424,External_Victim,A1546,2497031.93,INR,2025-08-06T04:01:32,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12425,External_Victim,A1546,2497031.93,INR,2025-10-09T23:17:25,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12426,External_Victim,A1546,2497031.93,INR,2025-11-11T05:47:17,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12427,External_Victim,A1546,2497031.93,INR,2025-10-29T08:23:26,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12428,A1546,A1004,14233082.00,INR,2025-10-28T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12429,External_Victim,A1547,3279398.89,INR,2025-08-03T07:42:18,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12430,External_Victim,A1547,3279398.89,INR,2025-10-07T10:32:38,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12431,External_Victim,A1547,3279398.89,INR,2025-10-21T18:56:05,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12432,External_Victim,A1547,3279398.89,INR,2025-08-18T04:33:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12433,A1547,A1011,12461715.77,INR,2025-11-06T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12434,External_Victim,A1548,3322003.89,INR,2025-09-28T06:35:32,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12435,External_Victim,A1548,3322003.89,INR,2025-11-12T09:31:27,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12436,External_Victim,A1548,3322003.89,INR,2025-06-22T16:54:51,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12437,External_Victim,A1548,3322003.89,INR,2025-11-19T09:29:50,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12438,A1548,A1008,12623614.77,INR,2025-11-05T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12439,External_Victim,A1549,3619006.19,INR,2025-06-26T19:28:07,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12440,External_Victim,A1549,3619006.19,INR,2025-06-09T15:34:53,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12441,External_Victim,A1549,3619006.19,INR,2025-08-25T11:33:58,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12442,External_Victim,A1549,3619006.19,INR,2025-07-14T03:39:11,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12443,A1549,A1009,13752223.52,INR,2025-11-20T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12444,External_Victim,A1550,2581837.29,INR,2025-09-04T00:18:47,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12445,External_Victim,A1550,2581837.29,INR,2025-10-26T17:51:40,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12446,External_Victim,A1550,2581837.29,INR,2025-10-09T13:04:49,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12447,External_Victim,A1550,2581837.29,INR,2025-07-13T20:26:43,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12448,External_Victim,A1550,2581837.29,INR,2025-10-24T18:31:33,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12449,A1550,A1010,12263727.12,INR,2025-10-26T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12450,External_Victim,A1551,2138844.56,INR,2025-09-15T04:21:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12451,External_Victim,A1551,2138844.56,INR,2025-06-26T17:04:16,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12452,External_Victim,A1551,2138844.56,INR,2025-06-26T18:04:23,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12453,External_Victim,A1551,2138844.56,INR,2025-09-23T19:31:03,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12454,External_Victim,A1551,2138844.56,INR,2025-09-24T21:08:51,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12455,A1551,A1010,10159511.66,INR,2025-11-12T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12456,External_Victim,A1552,2302211.31,INR,2025-07-07T17:21:27,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12457,External_Victim,A1552,2302211.31,INR,2025-10-05T12:59:03,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12458,External_Victim,A1552,2302211.31,INR,2025-09-18T16:03:42,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12459,External_Victim,A1552,2302211.31,INR,2025-11-03T22:28:25,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12460,External_Victim,A1552,2302211.31,INR,2025-09-13T12:41:10,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12461,A1552,A1009,10935503.71,INR,2025-11-04T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12462,External_Victim,A1553,2968924.87,INR,2025-08-28T18:06:35,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12463,External_Victim,A1553,2968924.87,INR,2025-06-27T06:33:55,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12464,External_Victim,A1553,2968924.87,INR,2025-08-31T02:49:17,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12465,External_Victim,A1553,2968924.87,INR,2025-10-20T19:52:18,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12466,External_Victim,A1553,2968924.87,INR,2025-09-10T23:27:24,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12467,A1553,A1011,14102393.15,INR,2025-11-17T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12468,External_Victim,A1554,4609117.89,INR,2025-11-05T19:38:31,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12469,External_Victim,A1554,4609117.89,INR,2025-07-30T03:26:33,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12470,External_Victim,A1554,4609117.89,INR,2025-11-24T16:22:07,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12471,A1554,A1006,13135985.99,INR,2025-11-11T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12472,External_Victim,A1555,2739197.54,INR,2025-11-01T13:13:46,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12473,External_Victim,A1555,2739197.54,INR,2025-10-14T12:39:36,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12474,External_Victim,A1555,2739197.54,INR,2025-10-26T13:02:53,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12475,External_Victim,A1555,2739197.54,INR,2025-06-15T16:30:56,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12476,External_Victim,A1555,2739197.54,INR,2025-07-31T04:26:04,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12477,A1555,A1005,13011188.29,INR,2025-11-06T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12478,External_Victim,A1556,1778360.43,INR,2025-06-29T11:41:25,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12479,External_Victim,A1556,1778360.43,INR,2025-10-27T08:28:29,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12480,External_Victim,A1556,1778360.43,INR,2025-09-21T19:41:25,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12481,External_Victim,A1556,1778360.43,INR,2025-09-15T09:51:11,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12482,External_Victim,A1556,1778360.43,INR,2025-07-09T08:55:40,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12483,External_Victim,A1556,1778360.43,INR,2025-10-18T22:11:47,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12484,A1556,A1006,10136654.43,INR,2025-11-12T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12485,External_Victim,A1557,4565878.22,INR,2025-09-11T17:42:22,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12486,External_Victim,A1557,4565878.22,INR,2025-08-12T22:19:57,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12487,External_Victim,A1557,4565878.22,INR,2025-08-16T18:44:51,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12488,A1557,A1005,13012752.94,INR,2025-11-18T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12489,External_Victim,A1558,3932164.18,INR,2025-08-07T04:00:45,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12490,External_Victim,A1558,3932164.18,INR,2025-07-18T05:25:22,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12491,External_Victim,A1558,3932164.18,INR,2025-10-22T03:02:56,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12492,A1558,A1003,11206667.92,INR,2025-11-22T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12493,External_Victim,A1559,2911754.24,INR,2025-09-11T22:13:26,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12494,External_Victim,A1559,2911754.24,INR,2025-09-16T17:55:59,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12495,External_Victim,A1559,2911754.24,INR,2025-06-23T12:43:27,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12496,External_Victim,A1559,2911754.24,INR,2025-11-21T07:12:02,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12497,A1559,A1011,11064666.13,INR,2025-11-16T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12498,External_Victim,A1560,2162821.38,INR,2025-10-24T13:33:35,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12499,External_Victim,A1560,2162821.38,INR,2025-08-31T19:44:37,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12500,External_Victim,A1560,2162821.38,INR,2025-07-26T02:16:57,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12501,External_Victim,A1560,2162821.38,INR,2025-10-28T10:47:51,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12502,External_Victim,A1560,2162821.38,INR,2025-09-20T05:53:06,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12503,External_Victim,A1560,2162821.38,INR,2025-07-04T09:57:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12504,A1560,A1010,12328081.89,INR,2025-11-02T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12505,External_Victim,A1561,4784316.87,INR,2025-10-05T03:48:25,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12506,External_Victim,A1561,4784316.87,INR,2025-07-15T02:53:29,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12507,External_Victim,A1561,4784316.87,INR,2025-09-16T11:00:25,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12508,A1561,A1010,13635303.09,INR,2025-10-27T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12509,External_Victim,A1562,3457003.18,INR,2025-06-13T00:15:06,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12510,External_Victim,A1562,3457003.18,INR,2025-11-22T13:11:35,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12511,External_Victim,A1562,3457003.18,INR,2025-06-02T06:03:51,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12512,A1562,A1005,9852459.06,INR,2025-10-30T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12513,External_Victim,A1563,1785581.03,INR,2025-07-06T03:50:05,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12514,External_Victim,A1563,1785581.03,INR,2025-10-30T04:08:47,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12515,External_Victim,A1563,1785581.03,INR,2025-07-20T12:21:16,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12516,External_Victim,A1563,1785581.03,INR,2025-06-21T05:07:05,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12517,External_Victim,A1563,1785581.03,INR,2025-09-14T10:58:50,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12518,External_Victim,A1563,1785581.03,INR,2025-09-15T03:40:20,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12519,A1563,A1012,10177811.87,INR,2025-11-05T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12520,External_Victim,A1564,2608794.95,INR,2025-06-29T04:30:20,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12521,External_Victim,A1564,2608794.95,INR,2025-07-09T03:34:02,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12522,External_Victim,A1564,2608794.95,INR,2025-08-29T13:53:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12523,External_Victim,A1564,2608794.95,INR,2025-08-28T05:20:50,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12524,External_Victim,A1564,2608794.95,INR,2025-09-18T13:10:16,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12525,A1564,A1008,12391776.01,INR,2025-11-19T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12526,External_Victim,A1565,4756952.01,INR,2025-09-09T09:02:43,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12527,External_Victim,A1565,4756952.01,INR,2025-10-14T11:54:14,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12528,External_Victim,A1565,4756952.01,INR,2025-10-18T23:54:03,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12529,A1565,A1005,13557313.23,INR,2025-11-05T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12530,External_Victim,A1566,3696822.61,INR,2025-10-31T05:58:03,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12531,External_Victim,A1566,3696822.61,INR,2025-10-28T18:30:27,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12532,External_Victim,A1566,3696822.61,INR,2025-07-13T11:13:08,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12533,External_Victim,A1566,3696822.61,INR,2025-10-08T16:43:23,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12534,A1566,A1003,14047925.91,INR,2025-11-14T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12535,External_Victim,A1567,2066813.35,INR,2025-06-08T10:32:10,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12536,External_Victim,A1567,2066813.35,INR,2025-09-30T13:00:29,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12537,External_Victim,A1567,2066813.35,INR,2025-08-08T13:06:36,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12538,External_Victim,A1567,2066813.35,INR,2025-11-13T14:40:36,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12539,External_Victim,A1567,2066813.35,INR,2025-11-10T02:35:19,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12540,A1567,A1008,9817363.41,INR,2025-11-15T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12541,External_Victim,A1568,2998900.54,INR,2025-09-21T21:59:53,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12542,External_Victim,A1568,2998900.54,INR,2025-06-09T09:12:09,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12543,External_Victim,A1568,2998900.54,INR,2025-08-21T02:45:51,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12544,External_Victim,A1568,2998900.54,INR,2025-11-12T07:00:46,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12545,External_Victim,A1568,2998900.54,INR,2025-06-22T09:12:33,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12546,A1568,A1003,14244777.57,INR,2025-11-24T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12547,External_Victim,A1569,3413996.14,INR,2025-07-30T11:57:56,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12548,External_Victim,A1569,3413996.14,INR,2025-07-03T23:00:56,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12549,External_Victim,A1569,3413996.14,INR,2025-08-04T09:28:44,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12550,External_Victim,A1569,3413996.14,INR,2025-07-11T05:00:24,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12551,A1569,A1007,12973185.35,INR,2025-11-20T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12552,External_Victim,A1570,2701892.46,INR,2025-11-19T05:56:59,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12553,External_Victim,A1570,2701892.46,INR,2025-09-11T09:28:27,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12554,External_Victim,A1570,2701892.46,INR,2025-07-01T05:40:10,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12555,External_Victim,A1570,2701892.46,INR,2025-07-12T11:37:16,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12556,External_Victim,A1570,2701892.46,INR,2025-07-02T00:12:03,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12557,A1570,A1008,12833989.17,INR,2025-11-01T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12558,External_Victim,A1571,2463553.56,INR,2025-08-27T04:33:56,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12559,External_Victim,A1571,2463553.56,INR,2025-07-09T11:01:31,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12560,External_Victim,A1571,2463553.56,INR,2025-10-19T17:58:33,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12561,External_Victim,A1571,2463553.56,INR,2025-08-09T08:02:20,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12562,External_Victim,A1571,2463553.56,INR,2025-06-03T10:41:42,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12563,External_Victim,A1571,2463553.56,INR,2025-10-25T18:32:49,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12564,A1571,A1011,14042255.28,INR,2025-10-27T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12565,External_Victim,A1572,2464874.41,INR,2025-08-21T07:59:36,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12566,External_Victim,A1572,2464874.41,INR,2025-06-03T19:40:22,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12567,External_Victim,A1572,2464874.41,INR,2025-07-31T20:15:17,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12568,External_Victim,A1572,2464874.41,INR,2025-09-20T17:41:42,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12569,External_Victim,A1572,2464874.41,INR,2025-06-29T22:56:56,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12570,External_Victim,A1572,2464874.41,INR,2025-09-16T07:58:00,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12571,A1572,A1009,14049784.16,INR,2025-10-27T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12572,External_Victim,A1573,2553894.88,INR,2025-06-30T16:55:02,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12573,External_Victim,A1573,2553894.88,INR,2025-10-29T16:29:49,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12574,External_Victim,A1573,2553894.88,INR,2025-09-22T03:16:48,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12575,External_Victim,A1573,2553894.88,INR,2025-06-26T19:04:10,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12576,External_Victim,A1573,2553894.88,INR,2025-10-26T05:46:45,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12577,A1573,A1007,12131000.70,INR,2025-11-08T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12578,External_Victim,A1574,2414988.70,INR,2025-11-19T19:14:48,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12579,External_Victim,A1574,2414988.70,INR,2025-08-06T18:50:17,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12580,External_Victim,A1574,2414988.70,INR,2025-11-19T08:10:57,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12581,External_Victim,A1574,2414988.70,INR,2025-08-08T12:28:59,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12582,External_Victim,A1574,2414988.70,INR,2025-08-15T09:23:07,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12583,A1574,A1007,11471196.32,INR,2025-11-16T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12584,External_Victim,A1575,1758183.06,INR,2025-06-02T14:46:03,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12585,External_Victim,A1575,1758183.06,INR,2025-09-25T18:32:41,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12586,External_Victim,A1575,1758183.06,INR,2025-06-08T05:41:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12587,External_Victim,A1575,1758183.06,INR,2025-09-18T20:12:43,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12588,External_Victim,A1575,1758183.06,INR,2025-09-12T17:52:26,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12589,External_Victim,A1575,1758183.06,INR,2025-09-05T14:53:10,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12590,A1575,A1005,10021643.44,INR,2025-10-26T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12591,External_Victim,A1576,2786802.69,INR,2025-09-17T11:25:19,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12592,External_Victim,A1576,2786802.69,INR,2025-08-15T17:24:17,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12593,External_Victim,A1576,2786802.69,INR,2025-09-13T05:22:04,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12594,External_Victim,A1576,2786802.69,INR,2025-08-10T19:56:08,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12595,A1576,A1012,10589850.22,INR,2025-10-26T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12596,External_Victim,A1577,1706525.75,INR,2025-09-25T19:15:16,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12597,External_Victim,A1577,1706525.75,INR,2025-06-22T06:54:34,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12598,External_Victim,A1577,1706525.75,INR,2025-07-02T11:50:19,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12599,External_Victim,A1577,1706525.75,INR,2025-11-23T21:15:08,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12600,External_Victim,A1577,1706525.75,INR,2025-07-28T06:34:28,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12601,External_Victim,A1577,1706525.75,INR,2025-09-26T01:58:00,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12602,A1577,A1009,9727196.78,INR,2025-11-15T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-12603,External_Victim,A1578,2123403.83,INR,2025-07-01T12:07:32,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-12604,External_Victim,A1578,2123403.83,INR,2025-06-12T01:52:33,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
